document_id,local_id,segment_id,annotation_id,surface,normalized,category,subtype,tei_element,evidence_status,certainty,start,end,note,source_url
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s002,cab-001-016_cab-001-016_s002_a007,Justicia y Regimiento,Justicia y Regimiento,institutional_body,cabildo_body,orgName,explicit,high,113,134,,https://zasqua.org/co-ahrb-cab-001-d016/
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s003,cab-001-016_cab-001-016_s003_a001,Tunja,Tunja,place,historical_place,placeName,explicit,high,0,5,,https://zasqua.org/co-ahrb-cab-001-d016/
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s003,cab-001-016_cab-001-016_s003_a002,8 agosto 1548,8 agosto 1548,date,calendar_date,date,explicit,high,7,20,,https://zasqua.org/co-ahrb-cab-001-d016/
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s003,cab-001-016_cab-001-016_s003_a003,presentó,presentó,legal_or_procedural_act,presentation,rs,explicit,high,25,33,,https://zasqua.org/co-ahrb-cab-001-d016/
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s003,cab-001-016_cab-001-016_s003_a004,petición,petición,legal_or_procedural_act,petition,rs,explicit,high,38,46,,https://zasqua.org/co-ahrb-cab-001-d016/
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s003,cab-001-016_cab-001-016_s003_a005,Baltazar Gómez de Avila,Baltazar Gómez de Avila,person,historical_person,persName,explicit,high,60,83,,https://zasqua.org/co-ahrb-cab-001-d016/
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s004,cab-001-016_cab-001-016_s004_a001,aprobó,aprobó,legal_or_procedural_act,approval,rs,explicit,high,3,9,,https://zasqua.org/co-ahrb-cab-001-d016/
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s004,cab-001-016_cab-001-016_s004_a002,14 agosto 1548,14 agosto 1548,date,calendar_date,date,explicit,high,11,25,,https://zasqua.org/co-ahrb-cab-001-d016/
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s004,cab-001-016_cab-001-016_s004_a003,mandó,mandó,legal_or_procedural_act,order_event,rs,explicit,high,29,34,,https://zasqua.org/co-ahrb-cab-001-d016/
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s004,cab-001-016_cab-001-016_s004_a004,rematar,rematar,legal_or_procedural_act,auction_award,rs,explicit,high,35,42,,https://zasqua.org/co-ahrb-cab-001-d016/
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s004,cab-001-016_cab-001-016_s004_a005,Baltazar Gómez de Avila,Baltazar Gómez de Avila,person,historical_person,persName,explicit,high,64,87,,https://zasqua.org/co-ahrb-cab-001-d016/
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s005,cab-001-016_cab-001-016_s005_a001,Tunja,Tunja,place,historical_place,placeName,explicit,high,37,42,,https://zasqua.org/co-ahrb-cab-001-d016/
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s005,cab-001-016_cab-001-016_s005_a002,Luis de Mallaca,Luis de Mallaca,person,historical_person,persName,explicit,high,45,60,,https://zasqua.org/co-ahrb-cab-001-d016/
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s005,cab-001-016_cab-001-016_s005_a003,Pedro Gómez,Pedro Gómez,person,historical_person,persName,explicit,high,149,160,,https://zasqua.org/co-ahrb-cab-001-d016/
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s006,cab-001-016_cab-001-016_s006_a001,ordenó,ordenó,legal_or_procedural_act,order_event,rs,explicit,high,3,9,,https://zasqua.org/co-ahrb-cab-001-d016/
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s006,cab-001-016_cab-001-016_s006_a002,titulo,titulo,normative_source,title,rs,explicit,high,17,23,,https://zasqua.org/co-ahrb-cab-001-d016/
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s006,cab-001-016_cab-001-016_s006_a003,Regidor,Regidor,role_or_office,office_or_procedural_role,rs,explicit,high,27,34,,https://zasqua.org/co-ahrb-cab-001-d016/
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s007,cab-001-016_cab-001-016_s007_a001,Juan de Chinchilla,Juan de Chinchilla,person,historical_person,persName,explicit,high,34,52,,https://zasqua.org/co-ahrb-cab-001-d016/
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s007,cab-001-016_cab-001-016_s007_a002,Juan de Fonseca,Juan de Fonseca,person,historical_person,persName,explicit,high,54,69,,https://zasqua.org/co-ahrb-cab-001-d016/
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s007,cab-001-016_cab-001-016_s007_a003,Francisco Martin,Francisco Martin,person,historical_person,persName,explicit,high,71,87,,https://zasqua.org/co-ahrb-cab-001-d016/
co-ahrb-cab-001-d0016,cab-001-016,cab-001-016_s007,cab-001-016_cab-001-016_s007_a004,Juan de Viscaino,Juan de Viscaino,person,historical_person,persName,explicit,high,101,117,,https://zasqua.org/co-ahrb-cab-001-d016/
