document_id,local_id,segment_id,annotation_id,surface,normalized,category,subtype,tei_element,evidence_status,certainty,start,end,note,source_url
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s004,cab-001-038_cab-001-038_s004_a006,Pedro Cordoba,Pedro Cordoba,person,historical_person,persName,explicit,high,138,151,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s004,cab-001-038_cab-001-038_s004_a007,20 octubre 1549,20 octubre 1549,date,calendar_date,date,explicit,high,153,168,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s004,cab-001-038_cab-001-038_s004_a008,Cabildo,Cabildo,institution,cabildo,orgName,explicit,high,169,176,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s004,cab-001-038_cab-001-038_s004_a009,leyó,leyó,legal_or_procedural_act,reading,rs,explicit,high,190,194,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s004,cab-001-038_cab-001-038_s004_a010,orden,orden,normative_source,order,rs,explicit,high,198,203,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s004,cab-001-038_cab-001-038_s004_a011,Gobernador,Gobernador,role_or_office,office_or_procedural_role,rs,explicit,high,214,224,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s004,cab-001-038_cab-001-038_s004_a012,Miguel Diaz de Armendaris,Miguel Diaz de Armendaris,person,historical_person,persName,explicit,high,229,254,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s004,cab-001-038_cab-001-038_s004_a013,Real Audencia,Real Audencia,institution,audiencia,orgName,explicit,high,288,301,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s004,cab-001-038_cab-001-038_s004_a014,Alcalde,Alcalde,role_or_office,office_or_procedural_role,rs,explicit,high,305,312,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s004,cab-001-038_cab-001-038_s004_a015,Gómez de Cifuentes,Gómez de Cifuentes,person,historical_person,persName,explicit,high,313,331,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s005,cab-001-038_cab-001-038_s005_a001,Cabildo,Cabildo,institution,cabildo,orgName,explicit,high,17,24,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s005,cab-001-038_cab-001-038_s005_a002,obedecieron,obedecieron,legal_or_procedural_act,obedience,rs,explicit,high,25,36,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s006,cab-001-038_cab-001-038_s006_a001,Acordaron,Acordaron,legal_or_procedural_act,decision,rs,explicit,high,0,9,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s006,cab-001-038_cab-001-038_s006_a002,nombrar,nombrar,legal_or_procedural_act,appointment,rs,explicit,high,10,17,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s006,cab-001-038_cab-001-038_s006_a003,alcalde,alcalde,role_or_office,office_or_procedural_role,rs,explicit,high,22,29,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s006,cab-001-038_cab-001-038_s006_a004,Hernando de Rojas,Hernando de Rojas,person,historical_person,persName,explicit,high,32,49,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s006,cab-001-038_cab-001-038_s006_a005,Tunja,Tunja,place,historical_place,placeName,explicit,high,86,91,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s006,cab-001-038_cab-001-038_s006_a006,ordenó,ordenó,legal_or_procedural_act,order_event,rs,explicit,high,114,120,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s007,cab-001-038_cab-001-038_s007_a001,3 de Noviembre de 1549,3 de Noviembre de 1549,date,calendar_date,date,explicit,high,3,25,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s007,cab-001-038_cab-001-038_s007_a002,Fray Bernardino Minaya de Paz,Fray Bernardino Minaya de Paz,person,historical_person,persName,explicit,high,35,64,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s007,cab-001-038_cab-001-038_s007_a003,presentó,presentó,legal_or_procedural_act,presentation,rs,explicit,high,66,74,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s007,cab-001-038_cab-001-038_s007_a004,petición,petición,legal_or_procedural_act,petition,rs,explicit,high,79,87,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s007,cab-001-038_cab-001-038_s007_a005,bula,bula,normative_source,papal_bull,rs,explicit,high,105,109,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s007,cab-001-038_cab-001-038_s007_a006,papa Julio,papa Julio,person,historical_person,persName,explicit,high,114,124,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s007,cab-001-038_cab-001-038_s007_a007,obispo,obispo,role_or_office,office_or_procedural_role,rs,explicit,high,145,151,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s007,cab-001-038_cab-001-038_s007_a008,cardenal,cardenal,role_or_office,office_or_procedural_role,rs,explicit,high,163,171,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s007,cab-001-038_cab-001-038_s007_a009,San Jorge,San Jorge,person,historical_person,persName,explicit,high,175,184,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s007,cab-001-038_cab-001-038_s007_a010,petición,petición,legal_or_procedural_act,petition,rs,explicit,high,207,215,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s007,cab-001-038_cab-001-038_s007_a011,orden,orden,normative_source,order,rs,explicit,high,230,235,,https://zasqua.org/co-ahrb-cab-001-d038/
co-ahrb-cab-001-d0038,cab-001-038,cab-001-038_s007,cab-001-038_cab-001-038_s007_a012,Tunja,Tunja,place,historical_place,placeName,explicit,high,285,290,,https://zasqua.org/co-ahrb-cab-001-d038/
