document_id,local_id,segment_id,annotation_id,surface,normalized,category,subtype,tei_element,evidence_status,certainty,start,end,note,source_url
co-ahrb-cab-001-d0046,cab-001-046,cab-001-046_s008,cab-001-046_cab-001-046_s008_a001,provisión,provisión,normative_source,provision,rs,explicit,high,4,13,,https://zasqua.org/co-ahrb-cab-001-d046/
co-ahrb-cab-001-d0046,cab-001-046,cab-001-046_s008,cab-001-046_cab-001-046_s008_a002,obispo,obispo,role_or_office,office_or_procedural_role,rs,explicit,high,43,49,,https://zasqua.org/co-ahrb-cab-001-d046/
co-ahrb-cab-001-d0046,cab-001-046,cab-001-046_s008,cab-001-046_cab-001-046_s008_a003,judios,judios,historical_social_legal_category,religious_legal_category,term,explicit,high,63,69,Categoría histórica del texto; no equivale automáticamente a una clase contemporánea de persona.,https://zasqua.org/co-ahrb-cab-001-d046/
co-ahrb-cab-001-d0046,cab-001-046,cab-001-046_s008,cab-001-046_cab-001-046_s008_a004,orden,orden,normative_source,order,rs,explicit,high,113,118,,https://zasqua.org/co-ahrb-cab-001-d046/
co-ahrb-cab-001-d0046,cab-001-046,cab-001-046_s009,cab-001-046_cab-001-046_s009_a001,cédula,cédula,normative_source,royal_cedula,rs,explicit,high,4,10,,https://zasqua.org/co-ahrb-cab-001-d046/
co-ahrb-cab-001-d0046,cab-001-046,cab-001-046_s010,cab-001-046_cab-001-046_s010_a001,cédula,cédula,normative_source,royal_cedula,rs,explicit,high,4,10,,https://zasqua.org/co-ahrb-cab-001-d046/
co-ahrb-cab-001-d0046,cab-001-046,cab-001-046_s010,cab-001-046_cab-001-046_s010_a002,obispo,obispo,role_or_office,office_or_procedural_role,rs,explicit,high,23,29,,https://zasqua.org/co-ahrb-cab-001-d046/
co-ahrb-cab-001-d0046,cab-001-046,cab-001-046_s010,cab-001-046_cab-001-046_s010_a003,Santa Marta,Santa Marta,place,historical_place,placeName,explicit,high,33,44,,https://zasqua.org/co-ahrb-cab-001-d046/
co-ahrb-cab-001-d0046,cab-001-046,cab-001-046_s011,cab-001-046_cab-001-046_s011_a001,cédula,cédula,normative_source,royal_cedula,rs,explicit,high,4,10,,https://zasqua.org/co-ahrb-cab-001-d046/
co-ahrb-cab-001-d0046,cab-001-046,cab-001-046_s011,cab-001-046_cab-001-046_s011_a002,judios,judios,historical_social_legal_category,religious_legal_category,term,explicit,high,28,34,Categoría histórica del texto; no equivale automáticamente a una clase contemporánea de persona.,https://zasqua.org/co-ahrb-cab-001-d046/
co-ahrb-cab-001-d0046,cab-001-046,cab-001-046_s011,cab-001-046_cab-001-046_s011_a003,Popayán,Popayán,place,historical_place,placeName,explicit,high,64,71,,https://zasqua.org/co-ahrb-cab-001-d046/
co-ahrb-cab-001-d0046,cab-001-046,cab-001-046_s011,cab-001-046_cab-001-046_s011_a004,cédula,cédula,normative_source,royal_cedula,rs,explicit,high,77,83,,https://zasqua.org/co-ahrb-cab-001-d046/
co-ahrb-cab-001-d0046,cab-001-046,cab-001-046_s011,cab-001-046_cab-001-046_s011_a005,indios,indios,historical_social_legal_category,colonial_legal_social_category,term,explicit,high,105,111,Categoría histórica del texto; no equivale automáticamente a una clase contemporánea de persona.,https://zasqua.org/co-ahrb-cab-001-d046/
co-ahrb-cab-001-d0046,cab-001-046,cab-001-046_s011,cab-001-046_cab-001-046_s011_a006,Cartagena,Cartagena,place,historical_place,placeName,explicit,high,154,163,,https://zasqua.org/co-ahrb-cab-001-d046/
co-ahrb-cab-001-d0046,cab-001-046,cab-001-046_s012,cab-001-046_cab-001-046_s012_a001,titulo,titulo,normative_source,title,rs,explicit,high,3,9,,https://zasqua.org/co-ahrb-cab-001-d046/
co-ahrb-cab-001-d0046,cab-001-046,cab-001-046_s012,cab-001-046_cab-001-046_s012_a002,Tocayma,Tocayma,place,historical_place,placeName,explicit,high,22,29,,https://zasqua.org/co-ahrb-cab-001-d046/
co-ahrb-cab-001-d0046,cab-001-046,cab-001-046_s012,cab-001-046_cab-001-046_s012_a003,Santa fé,Santa fé,place,historical_place,placeName,explicit,high,92,100,,https://zasqua.org/co-ahrb-cab-001-d046/
co-ahrb-cab-001-d0046,cab-001-046,cab-001-046_s013,cab-001-046_cab-001-046_s013_a001,Justicia y Regimiento,Justicia y Regimiento,institutional_body,cabildo_body,orgName,explicit,high,12,33,,https://zasqua.org/co-ahrb-cab-001-d046/
co-ahrb-cab-001-d0046,cab-001-046,cab-001-046_s013,cab-001-046_cab-001-046_s013_a002,República,República,historical_concept,republic,term,explicit,high,89,98,,https://zasqua.org/co-ahrb-cab-001-d046/
