document,report_file,conforms,severity,focus_node,source_shape,constraint,result_path,value,message
cab-001-003,build/shacl_reports_quality_participant/cab-001-003.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d003/event_cab-001-003_cab-001-003_s007_a001,_:n6257809d63fb4e459d4ff928dcb85b64b3,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-003,build/shacl_reports_quality_participant/cab-001-003.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d003/event_cab-001-003_cab-001-003_s005_a001,_:n6257809d63fb4e459d4ff928dcb85b64b3,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-003,build/shacl_reports_quality_participant/cab-001-003.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d003/event_cab-001-003_cab-001-003_s007_a002,https://w3id.org/leco/shapes/quality#JurisdictionalActParticipantQualityShape,sh:OrConstraintComponent,,https://w3id.org/leco/data/co-ahrb-cab-001-d003/event_cab-001-003_cab-001-003_s007_a002,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.
cab-001-003,build/shacl_reports_quality_participant/cab-001-003.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d003/event_cab-001-003_cab-001-003_s007_a001,https://w3id.org/leco/shapes/quality#JurisdictionalActParticipantQualityShape,sh:OrConstraintComponent,,https://w3id.org/leco/data/co-ahrb-cab-001-d003/event_cab-001-003_cab-001-003_s007_a001,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.
cab-001-003,build/shacl_reports_quality_participant/cab-001-003.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d003/event_cab-001-003_cab-001-003_s007_a002,_:n6257809d63fb4e459d4ff928dcb85b64b3,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-003,build/shacl_reports_quality_participant/cab-001-003.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d003/concept_use_cab-001-003_cab-001-003_s003_a005,_:n6257809d63fb4e459d4ff928dcb85b64b18,sh:MinCountConstraintComponent,leco:conceptUseJurisdiction,,El uso del concepto histórico no tiene todavía contexto jurisdiccional identificado.
cab-001-003,build/shacl_reports_quality_participant/cab-001-003.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d003/event_cab-001-003_cab-001-003_s005_a003,_:n6257809d63fb4e459d4ff928dcb85b64b3,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-003,build/shacl_reports_quality_participant/cab-001-003.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d003/event_cab-001-003_cab-001-003_s004_a006,_:n6257809d63fb4e459d4ff928dcb85b64b3,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-003,build/shacl_reports_quality_participant/cab-001-003.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d003/event_cab-001-003_cab-001-003_s007_a001,_:n6257809d63fb4e459d4ff928dcb85b64b6,sh:MinCountConstraintComponent,leco:decidedBy,,No se ha identificado quién decidió esta decisión jurídica.
cab-001-003,build/shacl_reports_quality_participant/cab-001-003.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d003/event_cab-001-003_cab-001-003_s004_a006,https://w3id.org/leco/shapes/quality#JurisdictionalActParticipantQualityShape,sh:OrConstraintComponent,,https://w3id.org/leco/data/co-ahrb-cab-001-d003/event_cab-001-003_cab-001-003_s004_a006,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.
cab-001-003,build/shacl_reports_quality_participant/cab-001-003.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d003/event_cab-001-003_cab-001-003_s004_a006,_:n6257809d63fb4e459d4ff928dcb85b64b9,sh:MinCountConstraintComponent,leco:resultsInLegalArrangement,,El repartimiento no está enlazado todavía con el arreglo o régimen jurídico resultante.
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s008_a001,https://w3id.org/leco/shapes/quality#JurisdictionalActParticipantQualityShape,sh:OrConstraintComponent,,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s008_a001,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s003_a001,_:n42a8080e771a4f1e88415d92383d3bb7b12,sh:MinCountConstraintComponent,leco:createsRepresentation,,El otorgamiento de poder no está enlazado todavía con una relación de representación.
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s002_a003,_:n42a8080e771a4f1e88415d92383d3bb7b6,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s010_a005,_:n42a8080e771a4f1e88415d92383d3bb7b6,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s008_a001,_:n42a8080e771a4f1e88415d92383d3bb7b6,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s008_a004,_:n42a8080e771a4f1e88415d92383d3bb7b6,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s002_a005,https://w3id.org/leco/shapes/quality#JurisdictionalActParticipantQualityShape,sh:OrConstraintComponent,,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s002_a005,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s002_a005,_:n42a8080e771a4f1e88415d92383d3bb7b6,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s002_a008,_:n42a8080e771a4f1e88415d92383d3bb7b6,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s002_a005,_:n42a8080e771a4f1e88415d92383d3bb7b3,sh:MinCountConstraintComponent,leco:decidedBy,,No se ha identificado quién decidió esta decisión jurídica.
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s010_a007,_:n42a8080e771a4f1e88415d92383d3bb7b6,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s009_a002,_:n42a8080e771a4f1e88415d92383d3bb7b6,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s008_a004,https://w3id.org/leco/shapes/quality#JurisdictionalActParticipantQualityShape,sh:OrConstraintComponent,,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s008_a004,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s011_a003,_:n42a8080e771a4f1e88415d92383d3bb7b6,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s002_a008,https://w3id.org/leco/shapes/quality#JurisdictionalActParticipantQualityShape,sh:OrConstraintComponent,,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s002_a008,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s005_a004,_:n42a8080e771a4f1e88415d92383d3bb7b6,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s009_a003,_:n42a8080e771a4f1e88415d92383d3bb7b6,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s010_a004,_:n42a8080e771a4f1e88415d92383d3bb7b6,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s007_a004,_:n42a8080e771a4f1e88415d92383d3bb7b6,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s002_a003,https://w3id.org/leco/shapes/quality#JurisdictionalActParticipantQualityShape,sh:OrConstraintComponent,,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s002_a003,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s007_a002,_:n42a8080e771a4f1e88415d92383d3bb7b6,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s003_a001,_:n42a8080e771a4f1e88415d92383d3bb7b6,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-004,build/shacl_reports_quality_participant/cab-001-004.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s002_a008,_:n42a8080e771a4f1e88415d92383d3bb7b9,sh:MinCountConstraintComponent,leco:resultsInLegalArrangement,,El repartimiento no está enlazado todavía con el arreglo o régimen jurídico resultante.
cab-001-006,build/shacl_reports_quality_participant/cab-001-006.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s005_a004,https://w3id.org/leco/shapes/quality#JurisdictionalActParticipantQualityShape,sh:OrConstraintComponent,,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s005_a004,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.
cab-001-006,build/shacl_reports_quality_participant/cab-001-006.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s005_a004,_:n3171e0f4be5b44d6baef1d506515f4e5b9,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-006,build/shacl_reports_quality_participant/cab-001-006.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s005_a002,_:n3171e0f4be5b44d6baef1d506515f4e5b13,sh:MinCountConstraintComponent,leco:sanctions,,No se ha identificado el actor sancionado.
cab-001-006,build/shacl_reports_quality_participant/cab-001-006.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s006_a001,https://w3id.org/leco/shapes/quality#JurisdictionalActParticipantQualityShape,sh:OrConstraintComponent,,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s006_a001,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.
cab-001-006,build/shacl_reports_quality_participant/cab-001-006.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s005_a002,_:n3171e0f4be5b44d6baef1d506515f4e5b9,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-006,build/shacl_reports_quality_participant/cab-001-006.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s005_a004,_:n3171e0f4be5b44d6baef1d506515f4e5b13,sh:MinCountConstraintComponent,leco:sanctions,,No se ha identificado el actor sancionado.
cab-001-006,build/shacl_reports_quality_participant/cab-001-006.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s004_a004,_:n3171e0f4be5b44d6baef1d506515f4e5b13,sh:MinCountConstraintComponent,leco:sanctions,,No se ha identificado el actor sancionado.
cab-001-006,build/shacl_reports_quality_participant/cab-001-006.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s005_a004,_:n3171e0f4be5b44d6baef1d506515f4e5b7,sh:MinCountConstraintComponent,leco:decidedBy,,No se ha identificado quién decidió esta decisión jurídica.
cab-001-006,build/shacl_reports_quality_participant/cab-001-006.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d006/concept_use_cab-001-006_cab-001-006_s005_a001,_:n3171e0f4be5b44d6baef1d506515f4e5b20,sh:MinCountConstraintComponent,leco:conceptUseTime,,El uso del concepto histórico no tiene todavía contexto temporal identificado. Mantener como incompletitud si la fuente o los metadatos no permiten fecharlo.
cab-001-006,build/shacl_reports_quality_participant/cab-001-006.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s002_a001,_:n3171e0f4be5b44d6baef1d506515f4e5b3,sh:MinCountConstraintComponent,leco:appointsPerson,,No se ha identificado la persona nombrada.
cab-001-006,build/shacl_reports_quality_participant/cab-001-006.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s002_a001,_:n3171e0f4be5b44d6baef1d506515f4e5b22,sh:MinCountConstraintComponent,leco:appointsToOffice,,No se ha identificado el oficio al que se realiza el nombramiento.
cab-001-006,build/shacl_reports_quality_participant/cab-001-006.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s005_a002,https://w3id.org/leco/shapes/quality#JurisdictionalActParticipantQualityShape,sh:OrConstraintComponent,,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s005_a002,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.
cab-001-006,build/shacl_reports_quality_participant/cab-001-006.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s002_a001,_:n3171e0f4be5b44d6baef1d506515f4e5b9,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-006,build/shacl_reports_quality_participant/cab-001-006.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d006/concept_use_cab-001-006_cab-001-006_s003_a001,_:n3171e0f4be5b44d6baef1d506515f4e5b20,sh:MinCountConstraintComponent,leco:conceptUseTime,,El uso del concepto histórico no tiene todavía contexto temporal identificado. Mantener como incompletitud si la fuente o los metadatos no permiten fecharlo.
cab-001-006,build/shacl_reports_quality_participant/cab-001-006.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s004_a004,_:n3171e0f4be5b44d6baef1d506515f4e5b7,sh:MinCountConstraintComponent,leco:decidedBy,,No se ha identificado quién decidió esta decisión jurídica.
cab-001-006,build/shacl_reports_quality_participant/cab-001-006.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s004_a004,_:n3171e0f4be5b44d6baef1d506515f4e5b9,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-006,build/shacl_reports_quality_participant/cab-001-006.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s004_a004,https://w3id.org/leco/shapes/quality#JurisdictionalActParticipantQualityShape,sh:OrConstraintComponent,,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s004_a004,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.
cab-001-006,build/shacl_reports_quality_participant/cab-001-006.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s002_a001,https://w3id.org/leco/shapes/quality#JurisdictionalActParticipantQualityShape,sh:OrConstraintComponent,,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s002_a001,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.
cab-001-006,build/shacl_reports_quality_participant/cab-001-006.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s005_a002,_:n3171e0f4be5b44d6baef1d506515f4e5b7,sh:MinCountConstraintComponent,leco:decidedBy,,No se ha identificado quién decidió esta decisión jurídica.
cab-001-006,build/shacl_reports_quality_participant/cab-001-006.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s006_a001,_:n3171e0f4be5b44d6baef1d506515f4e5b9,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-007,build/shacl_reports_quality_participant/cab-001-007.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s001_a003,_:n47265b64ebd743bfb25a0a8dab28603fb9,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-007,build/shacl_reports_quality_participant/cab-001-007.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s002_a001,_:n47265b64ebd743bfb25a0a8dab28603fb9,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-007,build/shacl_reports_quality_participant/cab-001-007.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s001_a003,_:n47265b64ebd743bfb25a0a8dab28603fb5,sh:MinCountConstraintComponent,leco:createsRepresentation,,El otorgamiento de poder no está enlazado todavía con una relación de representación.
cab-001-007,build/shacl_reports_quality_participant/cab-001-007.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s002_a002,_:n47265b64ebd743bfb25a0a8dab28603fb3,sh:MinCountConstraintComponent,leco:appealsAgainst,,No se ha identificado la decisión apelada.
cab-001-007,build/shacl_reports_quality_participant/cab-001-007.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s003_a005,_:n47265b64ebd743bfb25a0a8dab28603fb5,sh:MinCountConstraintComponent,leco:createsRepresentation,,El otorgamiento de poder no está enlazado todavía con una relación de representación.
cab-001-007,build/shacl_reports_quality_participant/cab-001-007.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s002_a002,_:n47265b64ebd743bfb25a0a8dab28603fb7,sh:MinCountConstraintComponent,leco:beforeAuthority,,No se ha identificado la autoridad ante la cual se presenta la apelación.
cab-001-007,build/shacl_reports_quality_participant/cab-001-007.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s002_a002,_:n47265b64ebd743bfb25a0a8dab28603fb9,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-008,build/shacl_reports_quality_participant/cab-001-008.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d008/event_cab-001-008_cab-001-008_s003_a002,_:n5e343a5df7bb49709ca3406ce9693db0b3,sh:MinCountConstraintComponent,leco:appointsPerson,,No se ha identificado la persona nombrada.
cab-001-008,build/shacl_reports_quality_participant/cab-001-008.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d008/event_cab-001-008_cab-001-008_s005_a003,_:n5e343a5df7bb49709ca3406ce9693db0b5,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
cab-001-008,build/shacl_reports_quality_participant/cab-001-008.ttl,True,Warning,https://w3id.org/leco/data/co-ahrb-cab-001-d008/event_cab-001-008_cab-001-008_s005_a004,_:n5e343a5df7bb49709ca3406ce9693db0b5,sh:MinCountConstraintComponent,leco:withinJurisdiction,,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural."
