document_id,local_id,segment_id,annotation_id,surface,normalized,category,subtype,tei_element,evidence_status,certainty,start,end,note,source_url
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s003,cab-001-039_cab-001-039_s003_a010,Baltazar Maldonado,Baltazar Maldonado,person,historical_person,persName,explicit,high,304,322,,https://zasqua.org/co-ahrb-cab-001-d039/
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s003,cab-001-039_cab-001-039_s003_a011,Hernando de Rojas,Hernando de Rojas,person,historical_person,persName,explicit,high,324,341,,https://zasqua.org/co-ahrb-cab-001-d039/
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s003,cab-001-039_cab-001-039_s003_a012,Pedro Rodriguez,Pedro Rodriguez,person,historical_person,persName,explicit,high,344,359,,https://zasqua.org/co-ahrb-cab-001-d039/
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s004,cab-001-039_cab-001-039_s004_a001,14 de Noviembre 1549,14 de Noviembre 1549,date,calendar_date,date,explicit,high,21,41,,https://zasqua.org/co-ahrb-cab-001-d039/
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s004,cab-001-039_cab-001-039_s004_a002,nuevas leyes,nuevas leyes,normative_source,new_laws,rs,explicit,high,58,70,,https://zasqua.org/co-ahrb-cab-001-d039/
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s004,cab-001-039_cab-001-039_s004_a003,ordenanzas Reales,ordenanzas Reales,normative_source,royal_ordinances,rs,explicit,high,73,90,,https://zasqua.org/co-ahrb-cab-001-d039/
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s004,cab-001-039_cab-001-039_s004_a004,bien del Reino,bien del Reino,historical_concept,common_good,term,explicit,high,99,113,,https://zasqua.org/co-ahrb-cab-001-d039/
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s004,cab-001-039_cab-001-039_s004_a005,República,República,historical_concept,republic,term,explicit,high,122,131,,https://zasqua.org/co-ahrb-cab-001-d039/
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s005,cab-001-039_cab-001-039_s005_a001,Cabildo,Cabildo,institution,cabildo,orgName,explicit,high,8,15,,https://zasqua.org/co-ahrb-cab-001-d039/
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s005,cab-001-039_cab-001-039_s005_a002,Hernando de Rojas,Hernando de Rojas,person,historical_person,persName,explicit,high,16,33,,https://zasqua.org/co-ahrb-cab-001-d039/
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s005,cab-001-039_cab-001-039_s005_a003,Regidor,Regidor,role_or_office,office_or_procedural_role,rs,explicit,high,34,41,,https://zasqua.org/co-ahrb-cab-001-d039/
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s005,cab-001-039_cab-001-039_s005_a004,presentó,presentó,legal_or_procedural_act,presentation,rs,explicit,high,42,50,,https://zasqua.org/co-ahrb-cab-001-d039/
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s005,cab-001-039_cab-001-039_s005_a005,petición,petición,legal_or_procedural_act,petition,rs,explicit,high,55,63,,https://zasqua.org/co-ahrb-cab-001-d039/
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s005,cab-001-039_cab-001-039_s005_a006,merced,merced,legal_or_procedural_act,grant,rs,explicit,high,94,100,,https://zasqua.org/co-ahrb-cab-001-d039/
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s005,cab-001-039_cab-001-039_s005_a007,aprobaron,aprobaron,legal_or_procedural_act,approval,rs,explicit,high,217,226,,https://zasqua.org/co-ahrb-cab-001-d039/
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s005,cab-001-039_cab-001-039_s005_a008,petición,petición,legal_or_procedural_act,petition,rs,explicit,high,230,238,,https://zasqua.org/co-ahrb-cab-001-d039/
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s006,cab-001-039_cab-001-039_s006_a001,petición,petición,legal_or_procedural_act,petition,rs,explicit,high,29,37,,https://zasqua.org/co-ahrb-cab-001-d039/
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s006,cab-001-039_cab-001-039_s006_a002,Sebastian Martin,Sebastian Martin,person,historical_person,persName,explicit,high,54,70,,https://zasqua.org/co-ahrb-cab-001-d039/
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s006,cab-001-039_cab-001-039_s006_a003,Tunja,Tunja,place,historical_place,placeName,explicit,high,81,86,,https://zasqua.org/co-ahrb-cab-001-d039/
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s007,cab-001-039_cab-001-039_s007_a001,Cabildo,Cabildo,institution,cabildo,orgName,explicit,high,8,15,,https://zasqua.org/co-ahrb-cab-001-d039/
co-ahrb-cab-001-d0039,cab-001-039,cab-001-039_s007,cab-001-039_cab-001-039_s007_a002,Justicia y Regimiento,Justicia y Regimiento,institutional_body,cabildo_body,orgName,explicit,high,20,41,,https://zasqua.org/co-ahrb-cab-001-d039/
