document_id,local_id,segment_id,annotation_id,surface,normalized,category,subtype,tei_element,evidence_status,certainty,start,end,note,source_url
co-ahrb-cab-001-d003,cab-001-003,cab-001-003_s004,cab-001-003_cab-001-003_s004_a003,carta,carta,normative_source,letter,rs,explicit,high,105,110,,https://zasqua.org/co-ahrb-cab-001-d003/
co-ahrb-cab-001-d003,cab-001-003,cab-001-003_s004,cab-001-003_cab-001-003_s004_a004,Gobernador,Gobernador,role_or_office,office_or_procedural_role,rs,explicit,high,132,142,,https://zasqua.org/co-ahrb-cab-001-d003/
co-ahrb-cab-001-d003,cab-001-003,cab-001-003_s004,cab-001-003_cab-001-003_s004_a005,indios,indios,historical_social_legal_category,colonial_legal_social_category,term,explicit,high,197,203,Categoría histórica del texto; no equivale automáticamente a una clase contemporánea de persona.,https://zasqua.org/co-ahrb-cab-001-d003/
co-ahrb-cab-001-d003,cab-001-003,cab-001-003_s004,cab-001-003_cab-001-003_s004_a006,repartimientos,repartimientos,legal_or_procedural_act,repartimiento,rs,explicit,high,211,225,,https://zasqua.org/co-ahrb-cab-001-d003/
co-ahrb-cab-001-d003,cab-001-003,cab-001-003_s005,cab-001-003_cab-001-003_s005_a001,acordó,acordó,legal_or_procedural_act,decision,rs,explicit,high,3,9,,https://zasqua.org/co-ahrb-cab-001-d003/
co-ahrb-cab-001-d003,cab-001-003,cab-001-003_s005,cab-001-003_cab-001-003_s005_a002,Hernan Suárez,Hernan Suárez,person,historical_person,persName,explicit,high,20,33,,https://zasqua.org/co-ahrb-cab-001-d003/
co-ahrb-cab-001-d003,cab-001-003,cab-001-003_s005,cab-001-003_cab-001-003_s005_a003,repartimientos,repartimientos,legal_or_procedural_act,repartimiento,rs,explicit,high,93,107,,https://zasqua.org/co-ahrb-cab-001-d003/
co-ahrb-cab-001-d003,cab-001-003,cab-001-003_s005,cab-001-003_cab-001-003_s005_a004,apelación,apelación,legal_or_procedural_act,appeal,rs,explicit,high,118,127,,https://zasqua.org/co-ahrb-cab-001-d003/
co-ahrb-cab-001-d003,cab-001-003,cab-001-003_s005,cab-001-003_cab-001-003_s005_a005,Real Audencia de Santafé,Real Audencia de Santafé,institution,audiencia,orgName,explicit,high,136,160,,https://zasqua.org/co-ahrb-cab-001-d003/
co-ahrb-cab-001-d003,cab-001-003,cab-001-003_s005,cab-001-003_cab-001-003_s005_a006,España,España,place,historical_place,placeName,explicit,high,177,183,,https://zasqua.org/co-ahrb-cab-001-d003/
co-ahrb-cab-001-d003,cab-001-003,cab-001-003_s006,cab-001-003_cab-001-003_s006_a001,carta,carta,normative_source,letter,rs,explicit,high,17,22,,https://zasqua.org/co-ahrb-cab-001-d003/
co-ahrb-cab-001-d003,cab-001-003,cab-001-003_s006,cab-001-003_cab-001-003_s006_a002,Cabildo de Santafé,Cabildo de Santafé,institution,cabildo,orgName,explicit,high,27,45,,https://zasqua.org/co-ahrb-cab-001-d003/
co-ahrb-cab-001-d003,cab-001-003,cab-001-003_s006,cab-001-003_cab-001-003_s006_a003,Licenciado Santiesteban,Licenciado Santiesteban,person,historical_person,persName,explicit,high,114,137,,https://zasqua.org/co-ahrb-cab-001-d003/
co-ahrb-cab-001-d003,cab-001-003,cab-001-003_s007,cab-001-003_cab-001-003_s007_a001,ordenó,ordenó,legal_or_procedural_act,order_event,rs,explicit,high,3,9,,https://zasqua.org/co-ahrb-cab-001-d003/
co-ahrb-cab-001-d003,cab-001-003,cab-001-003_s007,cab-001-003_cab-001-003_s007_a002,pregonar,pregonar,legal_or_procedural_act,proclamation,rs,explicit,high,10,18,,https://zasqua.org/co-ahrb-cab-001-d003/
