document_id,local_id,segment_id,annotation_id,surface,normalized,category,subtype,tei_element,evidence_status,certainty,start,end,note,source_url
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s005,cab-001-004_cab-001-004_s005_a003,gobernador,gobernador,role_or_office,office_or_procedural_role,rs,explicit,high,122,132,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s005,cab-001-004_cab-001-004_s005_a004,mandó,mandó,legal_or_procedural_act,order_event,rs,explicit,high,133,138,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s006,cab-001-004_cab-001-004_s006_a001,Gómez de Cifuentes,Gómez de Cifuentes,person,historical_person,persName,explicit,high,73,91,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s007,cab-001-004_cab-001-004_s007_a001,Cabildo,Cabildo,institution,cabildo,orgName,explicit,high,8,15,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s007,cab-001-004_cab-001-004_s007_a002,presentó,presentó,legal_or_procedural_act,presentation,rs,explicit,high,19,27,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s007,cab-001-004_cab-001-004_s007_a003,Juan de la Peña,Juan de la Peña,person,historical_person,persName,explicit,high,28,43,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s007,cab-001-004_cab-001-004_s007_a004,petición,petición,legal_or_procedural_act,petition,rs,explicit,high,52,60,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s007,cab-001-004_cab-001-004_s007_a005,10 de Octubre 1547,10 de Octubre 1547,date,calendar_date,date,explicit,high,102,120,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s008,cab-001-004_cab-001-004_s008_a001,presentó,presentó,legal_or_procedural_act,presentation,rs,explicit,high,3,11,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s008,cab-001-004_cab-001-004_s008_a002,mandamiento,mandamiento,normative_source,mandate,rs,explicit,high,15,26,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s008,cab-001-004_cab-001-004_s008_a003,Gobernador,Gobernador,role_or_office,office_or_procedural_role,rs,explicit,high,37,47,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s008,cab-001-004_cab-001-004_s008_a004,repartimientos,repartimientos,legal_or_procedural_act,repartimiento,rs,explicit,high,70,84,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s009,cab-001-004_cab-001-004_s009_a001,Pedro de Arevalo,Pedro de Arevalo,person,historical_person,persName,explicit,high,4,20,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s009,cab-001-004_cab-001-004_s009_a002,presentó,presentó,legal_or_procedural_act,presentation,rs,explicit,high,21,29,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s009,cab-001-004_cab-001-004_s009_a003,petición,petición,legal_or_procedural_act,petition,rs,explicit,high,34,42,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s010,cab-001-004_cab-001-004_s010_a001,Cabildo,Cabildo,institution,cabildo,orgName,explicit,high,9,16,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s010,cab-001-004_cab-001-004_s010_a002,Martin de San Juan,Martin de San Juan,person,historical_person,persName,explicit,high,17,35,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s010,cab-001-004_cab-001-004_s010_a003,Alquacil,Alquacil,role_or_office,office_or_procedural_role,rs,explicit,high,36,44,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s010,cab-001-004_cab-001-004_s010_a004,presentó,presentó,legal_or_procedural_act,presentation,rs,explicit,high,45,53,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s010,cab-001-004_cab-001-004_s010_a005,petición,petición,legal_or_procedural_act,petition,rs,explicit,high,58,66,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s010,cab-001-004_cab-001-004_s010_a006,carcelero,carcelero,role_or_office,office_or_procedural_role,rs,explicit,high,106,115,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s010,cab-001-004_cab-001-004_s010_a007,petición,petición,legal_or_procedural_act,petition,rs,explicit,high,129,137,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s010,cab-001-004_cab-001-004_s010_a008,Justicia y Regimiento,Justicia y Regimiento,institutional_body,cabildo_body,orgName,explicit,high,154,175,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s011,cab-001-004_cab-001-004_s011_a001,Justicia y Regimiento,Justicia y Regimiento,institutional_body,cabildo_body,orgName,explicit,high,12,33,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s011,cab-001-004_cab-001-004_s011_a002,acordaron,acordaron,legal_or_procedural_act,decision,rs,explicit,high,34,43,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s011,cab-001-004_cab-001-004_s011_a003,nombrar,nombrar,legal_or_procedural_act,appointment,rs,explicit,high,44,51,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s011,cab-001-004_cab-001-004_s011_a004,escribano público,escribano público,role_or_office,office_or_procedural_role,rs,explicit,high,56,73,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s011,cab-001-004_cab-001-004_s011_a005,Cabildo,Cabildo,institution,cabildo,orgName,explicit,high,79,86,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s011,cab-001-004_cab-001-004_s011_a006,Juan de Padilla,Juan de Padilla,person,historical_person,persName,explicit,high,93,108,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s011,cab-001-004_cab-001-004_s011_a007,Juan de Chinchillas,Juan de Chinchillas,person,historical_person,persName,explicit,high,133,152,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s011,cab-001-004_cab-001-004_s011_a008,escribano,escribano,role_or_office,office_or_procedural_role,rs,explicit,high,231,240,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s011,cab-001-004_cab-001-004_s011_a009,Escribano,Escribano,role_or_office,office_or_procedural_role,rs,explicit,high,264,273,,https://zasqua.org/co-ahrb-cab-001-d004/
co-ahrb-cab-001-d004,cab-001-004,cab-001-004_s011,cab-001-004_cab-001-004_s011_a010,Cabildo,Cabildo,institution,cabildo,orgName,explicit,high,328,335,,https://zasqua.org/co-ahrb-cab-001-d004/
